osm_id,name,latitude,longitude,locality,lga_name,abs_lga_code,vicmap_lga_code,regional_group,area_type,category,subcategory,display_name,osm_tag_type,osm_tag_value,addr_housenumber,addr_street,osm_addr_suburb,addr_postcode,operator,brand,phone,website,opening_hours,wheelchair
a2902575316,,-37.5671558,143.7885871,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2902575320,,-37.5665628,143.7835656,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a2902575322,,-37.5666289,143.7841823,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a300517816,,-37.5423929,143.8087651,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301570342,Vale Street Reserve,-37.5558712,143.8159634,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301570750,,-37.5567205,143.8158094,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301571298,,-37.5570945,143.8136016,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301572064,Lawrie Linear Reserve,-37.5577361,143.8044304,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301572586,,-37.5586201,143.8113225,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301573664,Wensleydale Drive Reserve,-37.5599553,143.8047861,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301574156,Alfredton Drive Reserve,-37.5601887,143.7939107,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301576296,Alfredton Railway Reserve,-37.5537512,143.8082705,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a301576560,Alfredton Railway Reserve,-37.5616101,143.8067581,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a405879022,Almurta Street Reserve,-37.5520059,143.8063965,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a451493838,,-37.5544457,143.7881221,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a451493840,,-37.557999,143.7865016,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a451493842,,-37.5527899,143.7884869,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a451493844,The Chase Central Park,-37.5562253,143.7880517,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a886070766,,-37.5443595,143.7881715,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a886070782,Franklin Court Strip,-37.5488458,143.7932049,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a887581144,,-37.5580065,143.808037,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a887581146,,-37.5581241,143.809174,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a887581148,,-37.5575845,143.8028998,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a887581150,,-37.558327,143.8111152,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a887581152,,-37.5580969,143.8101187,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1149084826,Karingga Park,-37.5630084,143.7885816,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,40A,Vetrano Avenue,,,,,,,,
w1184588288,,-37.5481306,143.8088199,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w127950981,Warrick Park Reserve,-37.5508647,143.8025418,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w127951180,Elaine Avenue Reserve,-37.5494994,143.7954032,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w127951181,Horsham Crescent Reserve,-37.5513078,143.7969218,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w127951182,Cuthberts Road Reserve,-37.5513782,143.7911785,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w127951343,Argyle Crescent Reserve,-37.5519553,143.7882675,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w127951779,Dyson Drive Reserve,-37.5454337,143.7871386,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w127952748,Hume Crescent Reserve,-37.5548785,143.80446,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1280437557,,-37.5493113,143.805499,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w128228038,Vale Street Reserve,-37.5577564,143.8156127,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w128228787,,-37.5536858,143.812915,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w128228929,Victory Avenue Reserve,-37.5529222,143.8089343,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1289019095,,-37.5601032,143.7909997,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1451287653,,-37.5667884,143.7855625,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1451287654,,-37.5669625,143.7869608,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1451287655,,-37.5670229,143.7876376,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1451287656,,-37.5670751,143.7880509,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1451287657,,-37.5672145,143.789138,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1451287658,,-37.5671594,143.7885856,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1451287660,,-37.566543,143.7835806,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w1451287661,,-37.5666371,143.7841978,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150258908,,-37.5423672,143.80997,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150785171,Vale Street Reserve,-37.5558428,143.8159686,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150785375,,-37.5567249,143.8158173,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150785649,,-37.5570901,143.8136014,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150786032,Lawrie Linear Reserve,-37.5578412,143.8050729,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150786293,,-37.5584208,143.8099483,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150786832,Wensleydale Drive Reserve,-37.5604118,143.8048836,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150787078,Alfredton Drive Reserve,-37.5600568,143.7939057,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150788148,Alfredton Railway Reserve,-37.5531226,143.8083818,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w150788280,Alfredton Railway Reserve,-37.5623322,143.8074668,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w202939511,Almurta Street Reserve,-37.5519553,143.8063996,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w225746919,,-37.5542557,143.7883915,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w225746920,,-37.5581915,143.7862634,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w225746921,,-37.552891,143.7884792,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w225746922,The Chase Central Park,-37.5562243,143.788052,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w443035383,,-37.5444619,143.7881236,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w443035391,Franklin Court Strip,-37.5490263,143.7929649,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w443790572,,-37.5580447,143.8079995,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w443790573,,-37.5581448,143.8091738,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w443790574,,-37.5575759,143.8028961,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w443790575,,-37.5582845,143.8111394,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w443790576,,-37.558142,143.8100638,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w508703961,Djila-tjarriu Reserve,-37.5643282,143.7964523,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w508720662,,-37.5679638,143.7979516,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w664536560,Robertson Place Reserve,-37.5608405,143.8087982,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
w929109532,,-37.5567765,143.7929239,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,park,Park,leisure,park,,,,,,,,,,
a1335594154,The Chase Central Park Playground,-37.5557712,143.7882914,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a2369178048,,-37.548756,143.8094672,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a2562759754,,-37.5660843,143.8158587,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a2563751490,,-37.5571862,143.7926179,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a2918333242,Djila-tjarriu Reserve Playground,-37.564809,143.7966593,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a2918333314,,-37.5645913,143.7945775,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a301572066,,-37.5576301,143.804601,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a301578392,Horsham Crescent Playground,-37.5513231,143.7971165,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a301578908,,-37.5493231,143.7953962,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a301580000,,-37.5506565,143.7912336,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a301581128,,-37.5545617,143.7999608,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a301581586,,-37.5506784,143.8022666,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a405875748,,-37.5576687,143.8156113,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a405879028,,-37.5529038,143.8088617,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a405879030,Almurta Street Playground,-37.5519922,143.8064505,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a994669842,Robertson Place Reserve Playground,-37.5607565,143.8093021,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
n1734071340,,-37.555852,143.7880407,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w1184589024,,-37.5487731,143.8094785,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w1281875745,,-37.5571967,143.792609,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w1459166621,Djila-tjarriu Reserve Playground,-37.5648187,143.7967142,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w1459166657,,-37.5645865,143.7945728,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w150786033,,-37.5576299,143.8045946,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w150789196,Horsham Crescent Playground,-37.551324,143.797126,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w150789454,,-37.5493569,143.7954028,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w150790000,,-37.5506544,143.7912165,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w150790564,,-37.5545555,143.7999715,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w150790793,,-37.5506681,143.8022753,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w202937874,,-37.5576725,143.8156142,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w202939514,,-37.5529082,143.8088603,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w202939515,Almurta Street Playground,-37.551994,143.806456,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w497334921,Robertson Place Reserve Playground,-37.5607647,143.8093042,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
w667797077,The Chase Central Park Playground,-37.5557592,143.7882883,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,recreation,playground,Playground,leisure,playground,,,,,,,,,,
a803506522,BP Shop,-37.556037,143.8181212,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,BP Shop,,,,
a993830292,Arrandale Corner Store,-37.545991,143.794687,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,1863,Sturt Street,Alfredton,3350,,,+61 3 5334 1711,,Mo-Fr 06:00-20:00; Sa 07:00-20:00; Su 09:00-18:00,
n4889752706,7-Eleven,-37.5560464,143.8181376,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,7-Eleven,+61 3 5334 2488,,,
w401753261,BP Shop,-37.5560237,143.818117,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,,,,,,BP Shop,,,,
w496915146,Arrandale Corner Store,-37.5459948,143.7946712,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,shopping,convenience_store,Convenience Store,shop,convenience,1863,Sturt Street,Alfredton,3350,,,+61 3 5334 1711,,Mo-Fr 06:00-20:00; Sa 07:00-20:00; Su 09:00-18:00,
a301570688,Aldi,-37.5555794,143.8167972,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,shopping,supermarket,Supermarket,shop,supermarket,1611,Sturt Street,Alfredton,3350,,Aldi,,https://store.aldi.com.au/vic/alfredton/sturt-street-1611-161,Mo-Su 08:30-20:00,yes
w150785344,Aldi,-37.55554,143.816749,ALFREDTON,BALLARAT,20570,302,Central Highlands,regional_city,shopping,supermarket,Supermarket,shop,supermarket,1611,Sturt Street,Alfredton,3350,,Aldi,,https://store.aldi.com.au/vic/alfredton/sturt-street-1611-161,Mo-Su 08:30-20:00,yes
a18510225,Allambee East G91 Bushland Reserve,-38.3076594,146.0132005,ALLAMBEE,BAW BAW,20830,305,Gippsland,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Parks Victoria,,,,,
a2974358712,Allambee State Forest,-38.2958821,146.0329755,ALLAMBEE,BAW BAW,20830,305,Gippsland,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,"Department of Energy, Environment and Climate Action",,,,,
w1487179356,Allambee State Forest,-38.2951449,146.0340206,ALLAMBEE,BAW BAW,20830,305,Gippsland,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,"Department of Energy, Environment and Climate Action",,,,,
a1332741802,Allans Flat Bushland Reserve,-36.276064,146.9357877,ALLANS FLAT,INDIGO,23350,334,Ovens Murray,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Parks Victoria,,,,,
w666370901,Allans Flat Bushland Reserve,-36.2761868,146.9364733,ALLANS FLAT,INDIGO,23350,334,Ovens Murray,rural_council,recreation,nature_reserve,Nature Reserve,leisure,nature_reserve,,,,,Parks Victoria,,,,,
